,Unnamed: 0,rating,price,phone,id,review_count,name,url,latitude,longitude,address1,address2,address3,city,state,zip_code,country
276,357,3.5,$$,(617) 859-2251,SCXfxp-mF-S2YoLqfYMSEA,77,Map Room Tea Lounge,https://www.yelp.com/biz/map-room-tea-lounge-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.349713,-71.07779,700 Boylston St,,,Boston,MA,2116,US
277,358,3.5,$$,(617) 424-7488,ZFCJr_QRGPVKerWCkvR7SA,123,Bar 10,https://www.yelp.com/biz/bar-10-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3485,-71.077169,10 Huntington Ave,,,Boston,MA,2116,US
278,359,3.5,$$,(617) 227-4321,g_1zgYJqkm3w9FeKaOYgcA,138,The Landing,https://www.yelp.com/biz/the-landing-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.359803,-71.050338,One Long Wharf,,,Boston,MA,2110,US
279,362,3.5,$,(617) 742-6968,goj3-MeDiCS2soysk6AaSQ,121,Sullivan's Tap,https://www.yelp.com/biz/sullivans-tap-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3651510825536,-71.0609895171967,168 Canal St,,,Boston,MA,2114,US
280,363,3.5,$$,(617) 765-8836,X05LWeDT93dhQkDyCG8IeA,115,Sixth Gear - Cask & Kitchen,https://www.yelp.com/biz/sixth-gear-cask-and-kitchen-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.33456,-71.0356,81 L St,,,Boston,MA,2127,US
281,365,3.0,$$,(617) 385-4304,5KHaTbBgPPvnfK8VNoMEgw,172,Tamo Bistro & Bar,https://www.yelp.com/biz/tamo-bistro-and-bar-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3491951,-71.0411598,1 Seaport Ln,,,Boston,MA,2210,US
282,366,3.0,$$,(617) 443-0800,3IRA159ZbwTAEL3WqcZZiA,228,MJ O'Connor's,https://www.yelp.com/biz/mj-o-connors-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34642,-71.04266,425 Summer St,,,Boston,MA,2210,US
284,370,3.0,$$,(617) 263-7771,Je42YeoIWbMUQphd-UsKLA,195,Paddy O's,https://www.yelp.com/biz/paddy-os-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.36114,-71.056744,33 Union St,,,Boston,MA,2108,US
285,371,3.5,$$,(617) 268-9300,pzCrO7RatLAB9ThsOSRu9A,146,Stats Bar & Grille,https://www.yelp.com/biz/stats-bar-and-grille-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.33583,-71.04535,77 Dorchester St,,,Boston,MA,2127,US
286,372,3.0,$$,(617) 227-9100,0gCdE3fsWJ86YCT8Hnk9oQ,188,Causeway Restaurant & Bar,https://www.yelp.com/biz/causeway-restaurant-and-bar-boston-3?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3645493372538,-71.0627413541079,65 Causeway St,,,Boston,MA,2114,US
289,375,3.5,$$,(617) 326-6377,PkSaTVkRMXUcsrAJHxPI2w,100,Ghost Pepper Taco + Tequila Bar,https://www.yelp.com/biz/ghost-pepper-taco-tequila-bar-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.31164,-71.0533,120 Savin Hill Ave,,,Boston,MA,2125,US
290,378,3.5,$$$,(617) 217-5148,f0Av9RuE2a6KSULJsOyZzg,103,RumBa,https://www.yelp.com/biz/rumba-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.354093,-71.051903,510 Atlantic Ave,,InterContinental Boston,Boston,MA,2210,US
291,383,3.5,$$,,YH0FSXmqDIQ9klGphid6zw,73,Delta Sky Club,https://www.yelp.com/biz/delta-sky-club-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.364643,-71.021756,1 Harborside Dr,Terminal A,Gate A7,Boston,MA,2128,US
295,394,3.5,$$$,(617) 916-9600,m0b79jiAXpcvJXyZlu82UA,77,Orfano,https://www.yelp.com/biz/orfano-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3436005155368,-71.1014881168698,1391 Boylston St,,,Boston,MA,2215,US
296,400,2.5,$$,(617) 742-1010,MjopvJwjCbOtsLvkUxUZNQ,285,The Harp,https://www.yelp.com/biz/the-harp-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.36451753,-71.06231418,85 Causeway St,,,Boston,MA,2114,US
297,401,4.5,$$,(617) 708-0172,mVX6Q-eDhctEpDSkcyL8Yg,23,Tavern of Tales,https://www.yelp.com/biz/tavern-of-tales-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3318957976433,-71.0984602587524,1478 Tremont St,,,Boston,MA,2120,US
299,408,3.5,$$,(617) 263-1449,fuKPtwD0JcQniFnMXlHq1g,92,The Alley,https://www.yelp.com/biz/the-alley-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35812,-71.0587,14 Pi Aly,,,Boston,MA,2108,US
300,414,2.5,$,(617) 451-7415,X6megK3Vz4xMquw2f233xQ,316,Coogan's,https://www.yelp.com/biz/coogans-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.358399789122,-71.053212799305,171 Milk St,,,Boston,MA,2109,US
301,419,3.5,$$,(617) 568-0051,mZh4fZUoxiQobYEVDq4I4A,72,Vino Volo,https://www.yelp.com/biz/vino-volo-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.363024,-71.025599,1 Harborside Dr,,Terminal E,Boston,MA,2128,US
303,426,4.0,$$$,(617) 439-7000,RdxN5oT8r6DF0P3PNV1Owg,36,Rowes Wharf Bar - Boston Harbor Hotel,https://www.yelp.com/biz/rowes-wharf-bar-boston-harbor-hotel-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3562236,-71.0502554,70 Rowes Wharf,,,Boston,MA,2110,US
304,427,4.0,$,(617) 269-9805,0JmI7_Z2PAWOm-i0BvJt-g,40,Tom English's Cottage,https://www.yelp.com/biz/tom-englishs-cottage-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.33589,-71.04038,118 Emerson St,,,Boston,MA,2127,US
305,428,4.0,$$$,(617) 960-8372,PN04vq-DXd4ui4umYSfBqA,43,Foundation Room,https://www.yelp.com/biz/foundation-room-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.347442,-71.095605,15 Lansdowne St,,,Boston,MA,2215,US
306,429,4.0,$$,(617) 464-4858,exsfTTerWm9yiIqITRgcVw,40,South Boston Candlepin,https://www.yelp.com/biz/south-boston-candlepin-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.335378355735,-71.042421932897,543 E Broadway,,,Boston,MA,2127,US
307,430,4.0,$,(617) 268-4335,MNnwd70_DpD2R9RfXHGaCw,46,L Street Tavern,https://www.yelp.com/biz/l-street-tavern-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3316149,-71.0354562,658A E 8th St,,,Boston,MA,2127,US
308,434,3.5,$$,(617) 263-8200,3edYNqlyo-x9ygEuw-SmOw,109,Banners Kitchen & Tap,https://www.yelp.com/biz/banners-kitchen-and-tap-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.365528100649634,-71.06148127112796,82 Causeway St,The Hub On Causeway,,Boston,MA,2114,US
309,436,3.5,$$,(857) 233-4717,MUs4mWUZWzR4UabPKeq-Gg,58,Tavern in the Square,https://www.yelp.com/biz/tavern-in-the-square-boston-3?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.352518,-71.055495,640 Atlantic Ave Train Terminal,,,Boston,MA,2110,US
311,442,3.0,$$,(857) 250-2165,Ta0fmDvhG7SjcAjADFTntw,89,Savvor Restaurant and Lounge,https://www.yelp.com/biz/savvor-restaurant-and-lounge-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.350483,-71.058691,180 Lincoln St,,,Boston,MA,2111,US
313,445,5.0,$$,(617) 477-3677,mwBqWoRMUhj-CF2c7vXeNg,16,Distraction Brewing Company,https://www.yelp.com/biz/distraction-brewing-company-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.286798,-71.1303226,2 Belgrade Ave,,,Boston,MA,2131,US
315,453,2.5,$$,(617) 322-0200,STgopLVLqcFNLRl-2H3VSw,236,Scorpion Bar Boston,https://www.yelp.com/biz/scorpion-bar-boston-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3530616442261,-71.0476077459633,58 Seaport Blvd,Ste 200,,Boston,MA,2210,US
316,457,3.5,$$,,v92qIZUQ61rrqvK0w7UpJQ,55,Broadside Tavern,https://www.yelp.com/biz/broadside-tavern-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3572672489902,-71.0526079684496,99 Broad St,,,Boston,MA,2110,US
317,458,3.5,$$,,kDMGeJU4chpwqto5Tx0dag,56,United Club Terminal B,https://www.yelp.com/biz/united-club-terminal-b-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3608537827379,-71.0175186688173,Terminal B Level 3,Near Gate 24,Logan Airport,Boston,MA,2128,US
318,460,3.0,$$$,(617) 310-6790,SIeBfrz-i310tqCA5lVEgg,110,W Lounge,https://www.yelp.com/biz/w-lounge-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35095,-71.065252,100 Stuart St,,,Boston,MA,2116,US
319,464,3.0,$$,(857) 263-8715,waOC8XHN3fripEZyFvLbhw,132,The Wild Rover,https://www.yelp.com/biz/the-wild-rover-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35959,-71.05398,61-63 Chatham St,,,Boston,MA,2109,US
320,465,4.0,$,(617) 567-9395,FK2GaRPMyrA5oxZYToqTsw,35,Eddie C's Bar,https://www.yelp.com/biz/eddie-cs-bar-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.36996,-71.03935,34 Maverick Sq,,,Boston,MA,2128,US
321,466,3.5,$$,(617) 982-3000,E8F4QcCBTXimwnJLbnt94g,83,Landmark Public House,https://www.yelp.com/biz/landmark-public-house-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.2834262629707,-71.0556448914146,772 Adams St,,,Boston,MA,2122,US
322,468,2.5,$$,(617) 367-0544,mkCTMbS4E-g2aC1oUTAuig,295,The Greatest Bar,https://www.yelp.com/biz/the-greatest-bar-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.364559173584,-71.0614166259766,262 Friend St,,,Boston,MA,2114,US
323,469,3.5,$$$,(617) 574-7176,JX8z_4daLZFoeju7cccS-w,37,Avery Bar,https://www.yelp.com/biz/avery-bar-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35314,-71.06313,10 Avery Street,,,Boston,MA,2111,US
324,472,3.5,$$,(617) 338-6060,B5yYnr3KY1RuGy6L1Y8AWw,53,Cathedral Station,https://www.yelp.com/biz/cathedral-station-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3428190425811,-71.066907314402,1222 Washington St,,,Boston,MA,2118,US
325,474,3.0,$$,(617) 227-4059,xLiiQ-MV2ZVpYtu9Sht4hw,78,McGann's Pub,https://www.yelp.com/biz/mcganns-pub-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3645133972168,-71.0617141723633,197 Portland St,,,Boston,MA,2114,US
327,476,4.0,$$,(617) 268-1476,c81oaaBKc7XJmoHGCudSOg,41,Seapoint Restaurant,https://www.yelp.com/biz/seapoint-restaurant-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3310394287109,-71.0464019775391,367 E 8th St,,,Boston,MA,2127,US
329,481,3.5,$,(617) 269-6667,FRTe-NhnFL5A6ByDiQngPA,44,Murphy's Law,https://www.yelp.com/biz/murphys-law-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.337992,-71.0356049,837 Summer St,,,Boston,MA,2127,US
330,485,3.0,$$,(617) 357-5005,vrsi4DnsDNI6yLHxK37LQQ,104,Tunnel,https://www.yelp.com/biz/tunnel-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3509731,-71.0658746,100 Stuart St,,,Boston,MA,2116,US
331,490,2.5,$$,(617) 752-6681,jrmvJb674XPvrUJndopavQ,136,Six West,https://www.yelp.com/biz/six-west-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34319,-71.05696,6 W Broadway,,,Boston,MA,2127,US
332,499,4.0,$,(617) 436-0088,eZgmfqTW8oKCbhXM3fKV2w,33,Eire Pub,https://www.yelp.com/biz/eire-pub-dorchester-3?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.2830592,-71.0560933,795 Adams St,,,Boston,MA,2124,US
333,503,3.5,$,(617) 247-8656,5zHk4iADzrzZdgf979xekg,55,The Dugout,https://www.yelp.com/biz/the-dugout-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.349683202536205,-71.10592750552375,722 Commonwealth Ave,,,Boston,MA,2215,US
334,504,3.5,$$,(617) 247-1222,_r-_-RwNGItX9BlloFU4Yg,60,Bill's Bar & Lounge,https://www.yelp.com/biz/bills-bar-and-lounge-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3472771,-71.0950178,5 Lansdowne St,,,Boston,MA,2215,US
338,521,3.0,$$,(617) 482-1800,2mYabDGiwYidfct2Z7lFHA,90,Rooftop at Revere,https://www.yelp.com/biz/rooftop-at-revere-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3507393,-71.0671586,200 Stuart St,,Revere Hotel,Boston,MA,2116,US
339,527,2.5,$$,(617) 568-6700,JzFweQSjdivBYiLA96UF5Q,132,Connolly's Pub,https://www.yelp.com/biz/connollys-pub-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.367407,-71.023418,1 Hotel Dr,,Hilton-Boston Logan Airport,Boston,MA,2128,US
340,528,4.0,$$,(617) 608-3152,nvSIoGq_vt_VTrJBqgF4Gg,27,The Puddingstone Tavern,https://www.yelp.com/biz/the-puddingstone-tavern-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.333423614502,-71.1031951904297,1592 Tremont St,,,Boston,MA,2120,US
341,530,3.0,$$,(617) 933-4800,Zk2hzvQKq065gTwvAsFt8A,53,City Bar,https://www.yelp.com/biz/city-bar-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.346083,-71.042997,425 Summer St,,,Boston,MA,2210,US
344,542,3.0,$$,(617) 377-4747,FrpCL_7B9UsbjZEvV_g15A,50,The Sky Lounge & Rooftop Terrace,https://www.yelp.com/biz/the-sky-lounge-and-rooftop-terrace-boston-5?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3523057,-71.047226,65 Seaport Blvd,,,Boston,MA,2210,US
346,547,2.0,$$,(617) 734-1047,6uuWg3RYUYzrLePphT3PQw,236,TGI Fridays,https://www.yelp.com/biz/tgi-fridays-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.33352065941792,-71.10470146071911,1626 Tremont St,,,Boston,MA,2120,US
348,550,4.0,$,(617) 269-9460,xiHvrOv3lYI4_8bvZEljwQ,20,The Shannon Tavern,https://www.yelp.com/biz/the-shannon-tavern-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3365898132324,-71.0372772216797,558 E 3rd St,,,Boston,MA,2127,US
350,565,3.0,$$,(617) 476-5606,Msh7LxQIyT80_NHYW3TJtw,46,Sap�re Ristorante & Bar,https://www.yelp.com/biz/sap%C3%B3re-ristorante-and-bar-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.348032,-71.039249,606 Congress St,,,Boston,MA,2210,US
351,567,3.5,$$$$,(857) 289-0771,FeQRtvoJy9mymH3tLhULeA,48,Ramsay�s Kitchen,https://www.yelp.com/biz/ramsay-s-kitchen-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3488587,-71.08146845512091,774 Boylston St,,,Boston,MA,2199,US
352,578,3.5,$$,(617) 624-0202,F9CV9OuIhW-pm-PKKFXVBA,33,Finch,https://www.yelp.com/biz/finch-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.36389,-71.06241,107 Merrimac St,The Boxer Boston,,Boston,MA,2114,US
353,585,3.5,$$,(617) 530-1559,bpuQzgbzKohXD8MuE6ZCaw,228,Outlook Kitchen And Bar,https://www.yelp.com/biz/outlook-kitchen-and-bar-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3537630251782,-71.0483924973692,70 Sleeper St,Envoy Hotel,,Boston,MA,2211,US
356,608,3.0,$$$,(617) 451-1900,zMDMx_QggIRrxF4jz0eJSw,29,The Reserve,https://www.yelp.com/biz/the-reserve-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3563116,-71.0546428,250 Franklin St,,,Boston,MA,2110,US
357,613,2.0,$$$$,(617) 357-4565,F6MfpZNj2aP-0PouHw5lvw,202,Bijou,https://www.yelp.com/biz/bijou-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35126,-71.0642,51 Stuart St,,,Boston,MA,2116,US
361,636,2.0,$,(877) 535-0259,BwMgGcFcoW-MBl4lSs2rww,106,The Lounge,https://www.yelp.com/biz/the-lounge-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3681751202347,-71.0150293119949,Terminal C,,Gate C19,Boston,MA,2128,US
362,643,2.0,$$$,(617) 482-4475,tQmz0EYJ00iAHjIQAqj36Q,103,Hava Nightclub,https://www.yelp.com/biz/hava-nightclub-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3508036759347,-71.0648214908294,246 Tremont St,,,Boston,MA,2116,US
363,645,3.5,$$,(617) 793-4200,5ruGfyUB9m2YoRIR8MPVJQ,17,Bar Moxy,https://www.yelp.com/biz/bar-moxy-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35097,-71.06478,240 Tremont St,,,Boston,MA,2116,US
364,651,4.5,$,,Ly94YK6oyke0snic78jvGA,7,Lufthansa Business Lounge,https://www.yelp.com/biz/lufthansa-business-lounge-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3702300652898,-71.01920521534402,1 Harborside Dr,Terminal E,West Side Mezzanine Level,Boston,MA,2128,US
365,654,3.5,$$$,(617) 823-3984,9mClygXHgT32dBxwBvGLww,16,The Gallery,https://www.yelp.com/biz/the-gallery-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35095,-71.065252,100 Stuart St,,,Boston,MA,2116,US
366,664,3.5,$$,(617) 342-5557,L2zm50qWyTTqgdESwal6Xg,11,Capiz Lounge,https://www.yelp.com/biz/capiz-lounge-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34795,-71.03951,606 Congress St,,,Boston,MA,2210,US
368,680,3.0,$$,(617) 652-4248,oIzfAg8hEkzVrxTJaIfoPQ,26,Fort Hill Bar & Grill,https://www.yelp.com/biz/fort-hill-bar-and-grill-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3217073,-71.0921872,2805 Washington St,,,Boston,MA,2119,US
370,683,2.5,$$,(617) 351-7001,VmTM6BGkDSCxDJvSYdRVAA,31,Blazing Paddles,https://www.yelp.com/biz/blazing-paddles-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3470397915558,-71.0985268817444,82 Lansdowne St,,,Boston,MA,2115,US
373,688,3.0,$$,,-iQO1GmmIReyXyFRYuA8Pw,18,La Piazza at Eataly Boston,https://www.yelp.com/biz/la-piazza-at-eataly-boston-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.347664,-71.082507,800 Boylston St,,Eataly Boston,Boston,MA,2115,US
